Ancestor?,Scan date,Nr,Name,Nickname,Gender,Level,possibleLevels,CP,HP,Dust cost,Overall appraisal,ATT max?,DEF max?,HP max?,Stats appraisal,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Special move,Special move 2,DPS,Box,Custom1,Custom2,Saved,Form,Egg,Lucky
0,9/28/19 9:38:42 PM,437,Bronzong,Ø87Bron⛤⚙96A,,15.0,15.0,943,92,1900,?,0,0,0,?,84.4,86.7,88.9,14.5,13.0,11.5,0,Confusion,Heavy Slam,- ,15.0,Default,,,1,480,0,1
0,9/28/19 9:38:39 PM,381,Latios,Ø79Lati⛤☬92A,♂,15.0,15.0,1594,103,1900,?,0,0,0,?,77.8,78.5,80.0,13.3,11.3,10.7,0,Zen Headbutt,Dragon Claw,- ,22.7,Default,,,1,380,0,1
0,9/28/19 9:38:36 PM,470,Leafeon,Ø81Leaf○❁82D,♂,32.0,32.0,2545,129,6000,?,0,0,0,?,77.8,81.1,84.4,13.5,12.0,11.0,0,Quick Attack,Energy Ball,- ,23.7,Favorite,,,1,513,0,1
0,9/28/19 9:38:31 PM,295,Exploud,Ø74Expl☪♡89B,♂,30.0,30.0,1939,177,5000,?,0,0,0,?,73.3,74.4,75.6,13.0,9.5,11.0,0,Bite,Disarming Voice,- ,16.3,Default,,,1,294,0,1
0,9/28/19 9:38:27 PM,333,Swablu,Ø93Swab✈❆94A,♂,29.0,29.0,673,102,5000,?,0,0,0,?,91.1,92.6,95.6,14.7,12.3,14.7,0,Peck,Ice Beam,- ,8.7,Eevo,,,1,332,0,1
0,9/28/19 9:38:24 PM,133,Eevee,Ø74Eeve○100A,♀,26.0,26.0,764,102,4000,?,0,0,0,?,73.3,74.4,75.6,14.5,14.0,5.0,0,Quick Attack,Swift,- ,10.6,Eevo,,,1,132,0,1
0,9/28/19 9:38:16 PM,51,Dugtrio Alolan,Ø48Dugt⚙⛰89C,♀,25.0,25.0,1230,77,4000,?,0,0,0,?,44.4,48.1,51.1,7.0,9.7,5.0,0,Metal Claw,Earthquake,- ,18.8,Favorite,,,1,413,0,1
0,9/28/19 9:38:13 PM,74,Geodude Alolan,Ø61Geodu↯90A,♀,34.0,34.0,1092,95,7000,?,0,0,0,?,55.6,61.1,66.7,10.5,10.4,6.6,0,Volt Switch,Thunderbolt,- ,16.2,Favorite,,,1,419,0,1
0,9/28/19 9:38:10 PM,88,Grimer Normal,91Grime⛰☠78B,♂,30.0,30.0,1153,149,5000,?,0,0,0,?,91.1,91.1,91.1,14.0,12.0,15.0,1,Mud-Slap,Sludge,- ,15.5,Favorite,,,1,424,0,1
0,9/28/19 9:38:07 PM,138,Omanyte,Ø82Oman⛰♜92B,♂,31.0,31.0,1298,92,6000,?,0,0,0,?,77.8,82.2,86.7,11.0,11.0,15.0,0,Mud Shot,Rock Blast,- ,16.1,Eevo,,,1,137,0,1
0,9/28/19 9:38:04 PM,287,Slakoth,Ø64Slak○100A,♂,7.0,7.0,177,58,800,?,0,0,0,?,57.8,63.9,71.1,8.9,7.3,12.5,0,Yawn,Body Slam,- ,4.2,Favorite,,,1,286,0,1
0,9/28/19 9:38:01 PM,49,Venomoth,96Venomo⁂99B,♂,18.0,18.0,1065,104,2200,?,0,0,0,?,95.6,95.6,95.6,15.0,15.0,13.0,1,Infestation,Bug Buzz,- ,16.3,Favorite,,,1,711,0,1
0,9/28/19 9:37:57 PM,109,Koffing,Ø68Koff⁂☪78B,♂,33.0,33.0,1022,98,7000,?,0,0,0,?,62.2,68.3,73.3,10.8,8.5,11.5,0,Infestation,Dark Pulse,- ,11.9,Favorite,,,1,108,0,1
0,9/28/19 9:37:50 PM,110,Weezing,73Weez⁂☠100A,♂,34.0,34.0,2022,127,7000,?,0,0,0,?,73.3,73.3,73.3,14.0,13.0,6.0,1,Infestation,Sludge Bomb,- ,22.7,Favorite,,,1,109,0,1
0,9/28/19 9:37:46 PM,315,Roselia,Ø61Rose❁♡86B,♂,30.0,30.0,1502,107,5000,?,0,0,0,?,60.0,61.1,62.2,12.5,5.0,10.0,0,Razor Leaf,Dazzling Gleam,- ,21.7,Eevo,,,1,314,0,1
0,9/28/19 9:37:42 PM,305,Lairon,Ø66Lair⚙○85D,♀,32.0,32.0,1735,119,6000,?,0,0,0,?,64.4,65.6,66.7,13.5,10.5,5.5,0,Metal Claw,Body Slam,- ,17.7,Favorite,,,1,304,0,1
0,9/28/19 9:37:37 PM,210,Granbull,Ø67Gran☪♡98C,♀,35.0,35.0,2240,167,8000,?,0,0,0,?,64.4,66.7,68.9,9.0,8.0,13.0,0,Snarl,Play Rough,- ,28.9,Favorite,,,1,209,0,1
0,9/28/19 9:37:34 PM,374,Beldum,84Beldu○100F,,27.0,27.0,722,92,4500,?,0,0,0,?,84.4,84.4,84.4,12.0,13.0,13.0,1,Take Down,Struggle,- ,8.6,Favorite,,,1,373,0,1
0,9/28/19 9:37:33 PM,209,Snubbull,Snubbull91,♀,30.5,30.5,1049,123,2500,?,0,0,0,?,91.1,91.1,91.1,13.0,15.0,13.0,1, - ,- ,- ,0.0,Eevo,,,0,208,1,0
0,9/28/19 9:37:31 PM,209,Snubbull,Ø56Snub○☪79C,♀,35.0,35.0,1042,123,8000,?,0,0,0,?,53.3,55.6,57.8,8.0,10.0,7.0,0,Tackle,Crunch,- ,14.1,Eevo,,,1,208,0,1
0,9/28/19 9:37:28 PM,301,Delcatty,100Delc⛤↯97C,♀,18.0,18.0,769,105,2200,?,0,0,0,?,100.0,100.0,100.0,15.0,15.0,15.0,1,Zen Headbutt,Wild Charge,- ,12.1,100,,,1,300,0,1
0,9/28/19 9:37:24 PM,449,Hippopotas,Ø57Hipp○⛰97B,♀,22.0,22.0,785,110,3000,?,0,0,0,?,53.3,56.7,60.0,10.5,7.3,7.8,0,Tackle,Dig,- ,11.3,Favorite,,,1,492,0,1
0,9/28/19 9:37:21 PM,257,Blaziken,Ø61Blaz夫✈81C,♂,12.0,12.0,922,92,1300,?,0,0,0,?,60.0,60.7,62.2,9.8,8.0,9.5,0,Counter,Brave Bird,- ,17.2,Favorite,,,1,256,0,1
0,9/28/19 9:37:18 PM,421,Cherrim Overcast,89Cherr❁♡94A,♀,26.0,26.0,1487,127,4000,?,0,0,0,?,88.9,88.9,88.9,12.0,13.0,15.0,1,Razor Leaf,Dazzling Gleam,- ,18.7,Default,,,1,540,0,1
0,9/28/19 9:37:15 PM,340,Whiscash,Ø90Whi☂⛰100A,♂,29.0,29.0,1690,184,5000,?,0,0,0,?,88.9,90.0,91.1,13.5,13.0,14.0,0,Water Gun,Mud Bomb,- ,17.8,Default,,,1,339,0,1
0,9/28/19 9:37:12 PM,18,Pidgeot,Ø66Pidg⚙✈98C,♂,1.0,1.0,28,19,200,?,0,0,0,?,48.9,66.1,84.4,10.2,7.9,11.6,0,Steel Wing,Hurricane,- ,2.4,Favorite,,,1,17,0,1
0,9/28/19 9:37:07 PM,276,Taillow,Ø86Taill✈98A,♀,8.0,8.0,166,49,800,?,0,0,0,?,84.4,85.8,86.7,13.8,12.8,12.0,0,Peck,Aerial Ace,- ,6.7,Eevo,,,1,275,0,1
0,9/28/19 9:37:03 PM,116,Horsea,84Horse☂100A,♂,29.0,29.0,847,80,5000,?,0,0,0,?,84.4,84.4,84.4,14.0,14.0,10.0,1,Bubble,Bubble Beam,- ,14.6,Eevo,,,1,115,0,1
0,9/28/19 9:36:59 PM,423,Gastrodon East Sea,Ø61Gast♨⛰96B,♂,16.0,16.0,997,136,1900,?,0,0,0,?,55.6,61.3,68.9,10.1,6.0,11.4,0,Hidden Power Fire,Earth Power,- ,15.0,Default,,,1,544,0,1
0,9/28/19 9:36:56 PM,403,Shinx,Ø82Shinx○67D,♂,20.0,20.0,478,83,2500,?,0,0,0,?,82.2,82.2,82.2,12.0,13.3,11.7,0,Tackle,Swift,- ,8.5,Eevo,,,1,446,0,1
0,9/28/19 9:36:51 PM,122,Mr. Mime,91Mr. Mi⛤82B,♂,22.0,22.0,1381,82,3000,?,0,0,0,?,91.1,91.1,91.1,15.0,14.0,12.0,1,Confusion,Psybeam,- ,18.2,Default,,,1,121,0,1
0,9/28/19 9:36:47 PM,265,Wurmple,Ø84Wur⁂○100F,♂,8.0,8.0,124,52,800,?,0,0,0,?,80.0,83.9,86.7,13.7,12.0,12.0,0,Bug Bite,Struggle,- ,3.8,Eevo,,,1,264,0,1
0,9/28/19 9:36:43 PM,261,Poochyena,82Pooch☪☠80C,♂,16.0,16.0,299,63,1900,?,0,0,0,?,82.2,82.2,82.2,15.0,14.0,8.0,1,Snarl,Poison Fang,- ,7.2,Eevo,,,1,260,0,1
0,9/28/19 9:36:40 PM,122,Mr. Mime,Ø85Mr. ⛤✞88C,♂,9.0,9.0,557,53,1000,?,0,0,0,?,80.0,84.8,88.9,13.3,10.8,14.1,0,Zen Headbutt,Shadow Ball,- ,12.3,Default,,,1,121,0,1
0,9/28/19 9:36:35 PM,383,Groudon,Ø77Groud⛰94D,,15.0,15.0,1714,113,1900,?,0,0,0,?,73.3,77.2,82.2,10.3,10.0,14.5,0,Mud Shot,Earthquake,- ,19.7,Default,,,1,382,0,1
0,9/28/19 9:36:31 PM,340,Whiscash,Ø76Whi☂⛰100A,♂,29.0,29.0,1642,184,5000,?,0,0,0,?,71.1,75.6,82.2,11.3,8.3,14.5,0,Water Gun,Mud Bomb,- ,17.7,Default,,,1,339,0,1
0,9/28/19 9:36:27 PM,260,Swampert,Ø64Swa⛰☂118A,♂,22.0,22.0,1775,145,3000,?,0,0,0,?,60.0,63.7,66.7,8.7,12.3,7.7,0,Mud Shot,Hydro Cannon,- ,26.2,Favorite,,,1,639,0,1
0,9/28/19 9:36:23 PM,263,Zigzagoon,Ø87Zigz○⛰80D,♀,13.0,13.0,183,61,1600,?,0,0,0,?,84.4,87.2,88.9,14.5,13.3,11.5,0,Tackle,Dig,- ,4.2,Eevo,,,1,262,0,1
0,9/28/19 9:36:19 PM,137,Porygon,Ø88Pory↯❁91C,,20.0,20.0,958,106,2500,?,0,0,0,?,86.7,87.8,88.9,12.5,12.0,15.0,0,Charge Beam,Solar Beam,- ,12.1,Eevo,,,1,136,0,1
0,9/28/19 9:36:16 PM,25,Pikachu,Ø41Pika○↯92A,♀,27.0,27.0,612,85,4500,?,0,0,0,?,37.8,41.5,44.4,2.7,4.0,12.0,0,Quick Attack,Discharge,- ,12.4,Eevo,,,1,24,0,1
0,9/28/19 9:36:13 PM,431,Glameow,Ø93Glam○♡98A,♂,9.0,9.0,234,59,1000,?,0,0,0,?,91.1,92.7,95.6,14.0,13.7,14.0,0,Quick Attack,Play Rough,- ,7.4,Eevo,,,1,474,0,1
0,9/28/19 9:36:10 PM,8,Wartortle Purified,Ø60Wart☪○95B,♀,25.0,25.0,991,104,4000,?,0,0,0,?,55.6,60.0,64.4,11.5,12.0,3.5,0,Bite,Return,- ,13.0,Favorite,,,1,603,0,1
0,9/28/19 9:36:05 PM,293,Whismur,Ø82Whis✞♨80B,♀,5.0,5.0,85,50,600,?,0,0,0,?,80.0,82.1,84.4,12.4,12.3,12.2,0,Astonish,Flamethrower,- ,4.1,Eevo,,,1,292,0,1
0,9/28/19 9:36:03 PM,273,Seedot,Ø91See○❁100A,♀,7.0,7.0,114,46,800,?,0,0,0,?,88.9,91.1,93.3,14.6,13.6,12.9,0,Quick Attack,Grass Knot,- ,5.0,Eevo,,,1,272,0,1
0,9/28/19 9:36:00 PM,25,Pikachu,Ø54Pikac↯94B,♂,26.0,26.0,612,82,4000,?,0,0,0,?,48.9,54.1,57.8,5.0,9.3,10.0,0,Thunder Shock,Discharge,- ,12.6,Eevo,,,1,24,0,1
0,9/28/19 9:35:56 PM,25,Pikachu,Ø71Pika↯100B,♀,1.0,1.0,12,11,200,?,0,0,0,?,51.1,71.5,93.3,11.4,9.3,11.5,0,Thunder Shock,Wild Charge,- ,2.0,Eevo,,,1,24,0,1
0,9/28/19 9:35:53 PM,25,Pikachu,Ø48Pika↯100B,♀,24.0,24.0,570,74,3500,?,0,0,0,?,42.2,48.3,53.3,10.0,8.8,3.0,0,Thunder Shock,Wild Charge,- ,13.3,Eevo,,,1,24,0,1
0,9/28/19 9:35:46 PM,198,Murkrow,Ø98Murk☪✈97A,♂,15.0,15.0,666,87,1900,?,0,0,0,?,97.8,97.8,97.8,14.5,14.5,15.0,0,Feint Attack,Drill Peck,- ,16.2,Eevo,,,1,197,0,1
0,9/28/19 9:35:44 PM,25,Pikachu,Ø56Pika↯100B,♂,12.0,12.0,292,52,1300,?,0,0,0,?,51.1,56.0,60.0,12.2,10.6,2.4,0,Thunder Shock,Wild Charge,- ,9.6,Eevo,,,1,24,0,1
0,9/28/19 9:35:40 PM,1,Bulbasaur Purified,Ø61Bulba○79D,♂,25.0,25.0,733,90,4000,?,0,0,0,?,55.6,60.6,66.7,11.3,8.8,7.3,0,Tackle,Return,- ,12.2,Eevo,,,1,582,0,1
0,9/28/19 9:35:37 PM,25,Pikachu,Ø36Pikac↯94B,♂,2.0,2.0,34,20,200,?,0,0,0,?,26.7,35.8,44.4,1.4,2.7,12.1,0,Thunder Shock,Discharge,- ,3.0,Eevo,,,1,24,0,1
0,9/28/19 9:35:32 PM,383,Groudon,Ø88Grou⛰❁97C,,15.0,15.0,1742,113,1900,?,0,0,0,?,86.7,87.8,88.9,14.5,10.5,14.5,0,Mud Shot,Solar Beam,- ,20.7,Default,,,1,382,0,1
0,9/28/19 9:35:29 PM,25,Pikachu,Ø51Pika○↯92A,♂,25.0,25.0,584,80,4000,?,0,0,0,?,42.2,50.6,57.8,5.0,8.3,9.5,0,Quick Attack,Thunderbolt,- ,12.2,Eevo,,,1,24,0,1
0,9/28/19 9:35:24 PM,311,Plusle,Ø94Plus↯○69C,♂,20.0,20.0,1005,101,2500,?,0,0,0,?,93.3,94.4,95.6,14.0,13.5,15.0,0,Spark,Swift,- ,12.2,Default,,,1,310,0,1
0,9/28/19 9:35:21 PM,315,Roselia,Ø89Rose☠❁87C,♂,13.0,13.0,681,72,1600,?,0,0,0,?,88.9,88.9,88.9,14.0,12.5,13.5,0,Poison Jab,Petal Blizzard,- ,14.6,Eevo,,,1,314,0,1
0,9/28/19 9:35:17 PM,25,Pikachu,Ø60Pikac↯94B,♂,27.0,27.0,658,81,4500,?,0,0,0,?,53.3,59.7,64.4,10.9,9.4,6.6,0,Thunder Shock,Discharge,- ,13.4,Eevo,,,1,24,0,1
0,9/28/19 9:35:13 PM,190,Aipom,84Aipom✞夫75B,♀,33.0,33.0,1183,116,7000,?,0,0,0,?,84.4,84.4,84.4,14.0,15.0,9.0,1,Astonish,Low Sweep,- ,11.6,Eevo,,,1,189,0,1
0,9/28/19 9:35:07 PM,109,Koffing,Ø88Koff⁂☪78B,♂,17.0,17.0,574,72,2200,?,0,0,0,?,86.7,87.8,88.9,13.5,14.5,11.5,0,Infestation,Dark Pulse,- ,8.9,Eevo,,,1,108,0,1
0,9/28/19 9:35:04 PM,109,Koffing,Ø82Koff○☪78D,♀,25.0,25.0,844,88,4000,?,0,0,0,?,82.2,82.2,82.2,15.0,9.5,12.5,0,Tackle,Dark Pulse,- ,11.1,Eevo,,,1,108,0,1
0,9/28/19 9:35:01 PM,179,Mareep,Ø89Maree○80C,♂,20.0,20.0,553,94,2500,?,0,0,0,?,88.9,88.9,88.9,14.5,13.0,12.5,0,Tackle,Body Slam,- ,10.1,Eevo,,,1,178,0,1
0,9/28/19 9:34:58 PM,312,Minun,Ø82Minu↯100A,♀,15.0,15.0,706,85,1900,?,0,0,0,?,80.0,82.2,84.4,14.0,12.5,10.5,0,Spark,Thunderbolt,- ,13.5,Default,,,1,311,0,1
0,9/28/19 9:34:53 PM,70,Weepinbell,Ø87Weep❁☠91B,♀,15.0,15.0,675,90,1900,?,0,0,0,?,86.7,86.7,86.7,14.0,13.5,11.5,0,Bullet Seed,Sludge Bomb,- ,15.9,Eevo,,,1,69,0,1
0,9/28/19 9:34:50 PM,425,Drifloon,Ø84Drif✞❆60C,♀,15.0,15.0,495,113,1900,?,0,0,0,?,82.2,84.4,86.7,12.5,13.0,12.5,0,Astonish,Icy Wind,- ,7.4,Eevo,,,1,468,0,1
0,9/28/19 9:34:44 PM,359,Absol,100Abso☪⁂84B,♂,15.0,15.0,1083,92,1900,?,0,0,0,?,100.0,100.0,100.0,15.0,15.0,15.0,1,Snarl,Megahorn,- ,18.2,100,,,1,358,0,1
0,9/28/19 9:34:40 PM,74,Geodude Normal,Ø83Geod○♜89D,♂,15.0,15.0,535,69,1900,?,0,0,0,?,77.8,82.8,88.9,12.7,10.0,14.5,0,Tackle,Rock Slide,- ,10.9,Eevo,,,1,418,0,1
0,9/28/19 9:34:37 PM,5,Charmeleon,100Char♨100A,♂,15.0,15.0,708,85,1900,?,0,0,0,?,100.0,100.0,100.0,15.0,15.0,15.0,1,Fire Fang,Flamethrower,- ,15.2,100,,,1,593,0,1
0,9/28/19 9:34:19 PM,109,Koffing,Ø94Koff○☠98C,♀,10.0,10.0,343,56,1000,?,0,0,0,?,93.3,94.1,95.6,14.7,14.0,13.7,0,Tackle,Sludge Bomb,- ,8.7,Eevo,,,1,108,0,1
0,9/28/19 9:34:19 PM,109,Koffing,#Koffin27-47,?,11.5,11.5,343,56,1300,?,0,0,0,?,26.7,35.6,46.7,4.2,7.3,4.5,0, - ,- ,- ,0.0,Eevo,,,0,108,0,1
0,9/28/19 9:34:16 PM,471,Glaceon,91Glaceo❆78B,♀,32.0,32.0,2738,129,6000,?,0,0,0,?,91.1,91.1,91.1,15.0,15.0,11.0,1,Frost Breath,Icy Wind,- ,24.5,Favorite,,,1,514,0,1
0,9/28/19 9:34:13 PM,109,Koffing,Ø75Koff○☠86C,♂,1.0,1.0,16,12,200,?,0,0,0,?,55.6,75.1,95.6,12.5,9.3,12.0,0,Tackle,Sludge,- ,1.7,Eevo,,,1,108,0,1
0,9/28/19 9:34:08 PM,133,Eevee,Ø46Eeve○⛰93B,♂,20.0,20.0,543,90,2500,?,0,0,0,?,37.8,46.3,53.3,8.7,6.8,5.3,0,Tackle,Dig,- ,8.3,Favorite,,,1,132,0,1
0,9/28/19 9:34:02 PM,161,Sentret,89Sentr○夫87C,♀,20.0,20.0,345,72,2500,?,0,0,0,?,88.9,88.9,88.9,15.0,14.0,11.0,1,Scratch,Brick Break,- ,7.7,Eevo,,,1,160,0,1
0,9/28/19 9:33:59 PM,263,Zigzagoon,Ø82Zig○❁100C,♂,6.0,6.0,79,41,600,?,0,0,0,?,75.6,82.0,88.9,13.4,10.5,13.0,0,Tackle,Grass Knot,- ,3.5,Eevo,,,1,262,0,1
0,9/28/19 9:33:52 PM,396,Starly,Ø86Star○✈99B,♀,10.0,10.0,198,55,1000,?,0,0,0,?,84.4,86.1,86.7,13.5,13.5,11.8,0,Tackle,Aerial Ace,- ,7.3,Eevo,,,1,439,0,1
0,9/28/19 9:33:49 PM,396,Starly,Ø89Sta○✈100A,♂,13.0,13.0,260,63,1600,?,0,0,0,?,88.9,88.9,88.9,14.3,14.0,11.7,0,Quick Attack,Aerial Ace,- ,8.4,Eevo,,,1,439,0,1
0,9/28/19 9:33:46 PM,263,Zigzagoon,Ø88Zigz○↯95C,♂,31.0,31.0,426,96,6000,?,0,0,0,?,84.4,87.8,91.1,14.0,10.5,15.0,0,Tackle,Thunderbolt,- ,7.7,Eevo,,,1,262,0,1
0,9/28/19 9:33:40 PM,60,Poliwag Purified,Ø53Pol☂○100B,♂,25.0,25.0,525,84,4000,?,0,0,0,?,48.9,53.3,57.8,9.4,8.0,6.6,0,Bubble,Return,- ,11.7,Eevo,,,1,643,0,1
0,9/28/19 9:33:38 PM,208,Steelix,Ø81Stee☬⚙96B,♂,20.0,20.0,1341,117,2500,?,0,0,0,?,75.6,81.1,86.7,12.0,9.5,15.0,0,Dragon Tail,Heavy Slam,- ,14.8,Default,,,1,207,0,1
0,9/28/19 9:33:34 PM,88,Grimer Purified,Ø63Grim☠○92B,♂,25.0,25.0,902,134,4000,?,0,0,0,?,60.0,63.0,66.7,10.0,6.7,11.7,0,Poison Jab,Return,- ,16.4,Eevo,,,1,651,0,1
0,9/28/19 9:33:30 PM,48,Venonat,89Venona⛤79B,♀,24.0,24.0,678,107,3500,?,0,0,0,?,88.9,88.9,88.9,15.0,15.0,10.0,1,Confusion,Psybeam,- ,9.1,Eevo,,,1,708,0,1
0,9/28/19 9:33:28 PM,390,Chimchar,Ø88Chim○♨83D,♂,15.0,15.0,396,73,1900,?,0,0,0,?,86.7,87.8,88.9,13.0,11.5,15.0,0,Scratch,Flame Wheel,- ,8.4,Eevo,,,1,433,0,1
0,9/28/19 9:33:25 PM,158,Totodile,Ø93Toto○☪95A,♂,21.0,21.0,668,93,3000,?,0,0,0,?,91.1,93.3,95.6,14.0,13.0,15.0,0,Scratch,Crunch,- ,10.3,Eevo,,,1,157,0,1
0,9/28/19 9:33:16 PM,436,Bronzor,Ø32Bron○⚙81E,,28.0,28.0,352,108,4500,?,0,0,0,?,15.6,31.6,42.2,1.8,8.0,4.4,0,Tackle,Gyro Ball,- ,4.2,Eevo,,,1,479,0,1
0,9/28/19 9:33:15 PM,280,Ralts,Ø46Ralt↯♡69D,♂,6.0,6.0,74,33,600,?,0,0,0,?,40.0,45.7,53.3,8.0,7.5,5.0,0,Charge Beam,Disarming Voice,- ,3.1,Favorite,,,1,687,0,1
0,9/28/19 9:33:05 PM,129,Magikarp,#Magika0-100,♀,1.0,1.0,10,10,200,?,0,0,0,?,0.0,50.0,100.0,7.5,7.5,7.5,0, - ,- ,- ,0.0,Eevo,,,0,669,0,1
0,9/28/19 9:31:10 PM,335,Zangoose,Ø50Zang⁂☪92D,♀,4.0,4.0,233,47,400,?,0,0,0,?,46.7,50.5,53.3,6.9,7.3,8.5,0,Fury Cutter,Night Slash,- ,7.0,Default,,,1,334,0,1
0,9/28/19 9:31:07 PM,200,Misdreavus,Ø46Misdr✞85B,♂,18.0,18.0,890,92,2200,?,0,0,0,?,35.6,46.4,51.1,2.2,10.2,8.4,0,Astonish,Shadow Sneak,- ,11.0,Eevo,,,1,199,0,1
0,9/28/19 9:31:04 PM,312,Minun,Ø87Minu○↯97A,♂,24.0,24.0,1137,109,3500,?,0,0,0,?,84.4,86.7,88.9,14.0,12.5,12.5,0,Quick Attack,Discharge,- ,16.6,Default,,,1,311,0,1
0,9/28/19 9:30:54 PM,163,Hoothoot,Ø54Hoot✈100A,♂,6.0,6.0,100,51,600,?,0,0,0,?,42.2,54.3,66.7,11.9,7.5,5.0,0,Peck,Sky Attack,- ,4.5,Eevo,,,1,162,0,1
0,9/28/19 8:48:16 PM,1,Bulbasaur,Ø65Bulb○❁82C,♀,35.0,35.0,951,105,8000,?,0,0,0,?,55.6,64.8,71.1,9.0,9.6,10.6,0,Tackle,Seed Bomb,- ,14.3,Favorite,,,1,581,0,1
0,9/28/19 8:48:05 PM,475,Gallade,Ø93Galla⛤96A,♂,21.0,21.0,1842,112,3000,?,0,0,0,?,93.3,93.3,93.3,15.0,12.5,14.5,0,Confusion,Synchronoise,- ,25.7,Favorite,,,1,696,0,1
0,9/28/19 8:48:01 PM,282,Gardevoir,78Gardev⛤96A,♀,29.0,29.0,2497,131,5000,?,0,0,0,?,77.8,77.8,77.8,14.0,7.0,14.0,1,Confusion,Synchronoise,- ,30.1,Favorite,,,1,693,0,1
0,9/28/19 8:47:54 PM,280,Ralts,Ø74Ralt↯♡71D,♂,29.0,29.0,405,81,5000,?,0,0,0,?,73.3,74.4,75.6,10.0,9.5,14.0,0,Charge Beam,Disarming Voice,- ,7.4,Favorite,,,1,687,0,1
0,9/28/19 8:47:45 PM,282,Gardevoir,Ø69Garde⛤96A,♀,35.0,35.0,2760,132,8000,?,0,0,0,?,66.7,68.9,71.1,13.5,12.5,5.0,0,Confusion,Synchronoise,- ,31.7,Default,,,1,693,0,1
0,9/28/19 8:47:35 PM,129,Magikarp,84Magi☂○100F,♀,1.0,1.0,10,10,200,?,0,0,0,?,84.4,84.4,84.4,11.0,15.0,12.0,1,Splash,Struggle,- ,0.4,Eevo,,,1,669,0,1
0,9/28/19 8:47:30 PM,90,Shellder,91Shell○❆81D,♀,28.0,28.0,846,80,4500,?,0,0,0,?,91.1,91.1,91.1,14.0,15.0,12.0,1,Tackle,Icy Wind,- ,9.8,Eevo,,,1,89,0,1
0,9/28/19 8:47:26 PM,69,Bellsprout,Ø96Bell☠❁98A,♀,28.0,28.0,818,106,4500,?,0,0,0,?,95.6,95.6,95.6,14.5,14.5,14.0,0,Acid,Power Whip,- ,19.8,Eevo,,,1,68,0,1
0,9/28/19 8:47:24 PM,4,Charmander Purified,84Charma○96D,♀,25.0,25.0,676,85,4000,?,0,0,0,?,84.4,84.4,84.4,13.0,15.0,10.0,1,Scratch,Return,- ,12.6,Eevo,,,1,591,0,1
0,9/28/19 8:47:19 PM,89,Muk Purified,91Muk☠○97B,♂,25.0,25.0,1953,162,4000,?,0,0,0,?,91.1,91.1,91.1,15.0,15.0,11.0,1,Poison Jab,Return,- ,22.1,Default,,,1,653,0,1
0,9/28/19 8:47:15 PM,383,Groudon,93Groudo⛰94D,,15.0,15.0,1747,113,1900,?,0,0,0,?,93.3,93.3,93.3,13.0,15.0,14.0,1,Mud Shot,Earthquake,- ,19.9,Default,,,1,382,0,1
0,9/28/19 8:47:12 PM,446,Munchlax,84Munch○100A,♂,20.0,20.0,1061,176,2500,?,0,0,0,?,84.4,84.4,84.4,14.0,14.0,10.0,1,Tackle,Body Slam,- ,14.2,Eevo,,,1,489,0,1
0,9/28/19 8:47:08 PM,37,Vulpix Alolan,Ø92Vulp❆100C,♀,20.0,20.0,496,77,2500,?,0,0,0,?,91.1,92.2,93.3,14.5,13.5,13.5,0,Powder Snow,Ice Beam,- ,9.4,Eevo,,,1,407,0,1
0,9/28/19 8:46:58 PM,447,Riolu,Ø93Riolu夫90A,♂,20.0,20.0,558,80,2500,?,0,0,0,?,93.3,93.3,93.3,14.5,13.0,14.5,0,Counter,Low Sweep,- ,12.4,Favorite,,,1,490,0,1
0,9/28/19 8:46:55 PM,360,Wynaut,Ø90Wyna☂⛤67E,♂,20.0,20.0,300,136,2500,?,0,0,0,?,88.9,90.0,91.1,15.0,13.0,12.5,0,Splash,Mirror Coat,- ,3.2,Eevo,,,1,359,0,1
0,9/28/19 8:46:51 PM,458,Mantyke,Ø83Manty☂92A,♂,20.0,20.0,694,84,2500,?,0,0,0,?,77.8,83.3,88.9,14.0,10.0,13.5,0,Bubble,Water Pulse,- ,9.5,Eevo,,,1,501,0,1
0,9/28/19 8:46:47 PM,393,Piplup,Ø83Pipl☂✈98A,♂,15.0,15.0,443,81,1900,?,0,0,0,?,82.2,83.3,84.4,13.5,9.0,15.0,0,Bubble,Drill Peck,- ,9.2,Eevo,,,1,436,0,1
0,9/28/19 8:46:44 PM,387,Turtwig,Ø87Turt○❁92D,♂,15.0,15.0,491,83,1900,?,0,0,0,?,84.4,86.7,88.9,12.0,12.0,15.0,0,Tackle,Seed Bomb,- ,10.2,Eevo,,,1,753,0,1
0,9/28/19 8:46:38 PM,319,Sharpedo,Ø90Sharp☪99C,♀,7.0,7.0,418,64,800,?,0,0,0,?,88.9,89.5,91.1,13.4,13.7,13.1,0,Bite,Crunch,- ,14.1,Default,,,1,318,0,1
0,9/28/19 8:46:31 PM,90,Shellder,Ø90Shel❆☂91A,♀,20.0,20.0,602,68,2500,?,0,0,0,?,88.9,90.0,91.1,13.5,14.5,12.5,0,Ice Shard,Water Pulse,- ,9.2,Eevo,,,1,89,0,1
